user_id,trace_number,curr_frameset_name,activity_name,question_id,timestamp
812,trace 17,LanguagesFS,Crrct,11,09-03-21 1:26
812,trace 17,LanguagesFS,Crrct,12,09-03-21 1:26
812,trace 17,LanguagesFS,Crrct,16,09-03-21 1:27
812,trace 17,LanguagesFS,Crrct,17,09-03-21 1:27
812,trace 17,LanguagesFS,Crrct,22,09-03-21 1:27
812,trace 17,LanguagesFS,Crrct,23,09-03-21 1:27
812,trace 17,LanguagesFS,Crrct,26,09-03-21 1:28
812,trace 17,LanguagesFS,Crrct,28,09-03-21 1:28
812,trace 17,LanguagesFS,Crrct,29,09-03-21 1:29
812,trace 17,LanguagesFS,X,30,09-03-21 1:29
812,trace 17,LanguagesFS,Crrct,30,09-03-21 1:29
812,trace 17,LanguagesFS,Frameset_END_Suc,30,29:30.1
812,trace 18,GrammarIntroFS,ST_Frameset,0,29:43.9
812,trace 18,GrammarIntroFS,Crrct,0,09-03-21 1:29
812,trace 18,GrammarIntroFS,X,12,09-03-21 1:30
812,trace 18,GrammarIntroFS,Crrct,12,09-03-21 1:30
812,trace 18,GrammarIntroFS,X,13,09-03-21 1:30
812,trace 18,GrammarIntroFS,Crrct,13,09-03-21 1:30
812,trace 18,GrammarIntroFS,X,16,09-03-21 1:31
812,trace 18,GrammarIntroFS,Crrct,16,09-03-21 1:31
812,trace 18,GrammarIntroFS,Crrct,18,09-03-21 1:32
812,trace 18,GrammarIntroFS,Crrct,19,09-03-21 1:32
812,trace 19,SetDefFS,ST_Frameset,0,32:46.9
812,trace 19,SetDefFS,X,0,09-03-21 1:32
812,trace 19,SetDefFS,X,0,09-03-21 1:32
812,trace 19,SetDefFS,X,0,09-03-21 1:32
812,trace 19,SetDefFS,Crrct,0,09-03-21 1:33
